county,municipality,office,district,party,candidate,votes
Monmouth,Shrewsbury Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,5
Monmouth,Shrewsbury Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,166
Monmouth,Shrewsbury Twp,Governor,,Democratic,Barbara Buono - Milly Silva,94
Monmouth,Shrewsbury Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Monmouth,Shrewsbury Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Monmouth,Shrewsbury Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,4
Monmouth,Shrewsbury Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,0
Monmouth,Shrewsbury Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Monmouth,Shrewsbury Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,3
Monmouth,Spring Lake Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1226
Monmouth,Spring Lake Boro,Governor,,Democratic,Barbara Buono - Milly Silva,230
Monmouth,Spring Lake Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Monmouth,Spring Lake Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Monmouth,Spring Lake Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,5
Monmouth,Spring Lake Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,3
Monmouth,Spring Lake Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,11
Monmouth,Spring Lake Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,6
Monmouth,Spring Lake Heights Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1365
Monmouth,Spring Lake Heights Boro,Governor,,Democratic,Barbara Buono - Milly Silva,491
Monmouth,Spring Lake Heights Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,2
Monmouth,Spring Lake Heights Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Monmouth,Spring Lake Heights Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,9
Monmouth,Spring Lake Heights Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,4
Monmouth,Spring Lake Heights Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,28
Monmouth,Spring Lake Heights Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Monmouth,Tinton Falls Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,3811
Monmouth,Tinton Falls Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1759
Monmouth,Tinton Falls Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,9
Monmouth,Tinton Falls Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,5
Monmouth,Tinton Falls Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,18
Monmouth,Tinton Falls Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,8
Monmouth,Tinton Falls Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,4
Monmouth,Tinton Falls Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,14
Monmouth,Union Beach Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1099
Monmouth,Union Beach Boro,Governor,,Democratic,Barbara Buono - Milly Silva,362
Monmouth,Union Beach Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Monmouth,Union Beach Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,3
Monmouth,Union Beach Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,13
Monmouth,Union Beach Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,3
Monmouth,Union Beach Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Monmouth,Union Beach Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Monmouth,Upper Freehold Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1827
Monmouth,Upper Freehold Twp,Governor,,Democratic,Barbara Buono - Milly Silva,558
Monmouth,Upper Freehold Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Monmouth,Upper Freehold Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Monmouth,Upper Freehold Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,28
Monmouth,Upper Freehold Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,3
Monmouth,Upper Freehold Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,1
Monmouth,Upper Freehold Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,3
Monmouth,Wall Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,7109
Monmouth,Wall Twp,Governor,,Democratic,Barbara Buono - Milly Silva,1977
Monmouth,Wall Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,14
Monmouth,Wall Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,6
Monmouth,Wall Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,45
Monmouth,Wall Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,16
Monmouth,Wall Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,79
Monmouth,Wall Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,20
Monmouth,West Long Branch Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1612
Monmouth,West Long Branch Boro,Governor,,Democratic,Barbara Buono - Milly Silva,573
Monmouth,West Long Branch Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,4
Monmouth,West Long Branch Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,3
Monmouth,West Long Branch Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,11
Monmouth,West Long Branch Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,4
Monmouth,West Long Branch Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Monmouth,West Long Branch Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,10
Morris,Boonton Town,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1527
Morris,Boonton Town,Governor,,Democratic,Barbara Buono - Milly Silva,688
Morris,Boonton Town,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Morris,Boonton Town,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Morris,Boonton Town,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,25
Morris,Boonton Town,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,7
Morris,Boonton Town,Governor,,Independent,Hank Schroeder - Patricia Moschella,6
Morris,Boonton Town,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,18
Morris,Boonton Township,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1077
Morris,Boonton Township,Governor,,Democratic,Barbara Buono - Milly Silva,332
Morris,Boonton Township,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Morris,Boonton Township,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Morris,Boonton Township,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,7
Morris,Boonton Township,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,3
Morris,Boonton Township,Governor,,Independent,Hank Schroeder - Patricia Moschella,4
Morris,Boonton Township,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,4
Morris,Butler Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1320
Morris,Butler Boro,Governor,,Democratic,Barbara Buono - Milly Silva,571
Morris,Butler Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Morris,Butler Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Morris,Butler Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,11
Morris,Butler Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,0
Morris,Butler Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,4
Morris,Butler Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,7
Morris,Chatham Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1770
Morris,Chatham Boro,Governor,,Democratic,Barbara Buono - Milly Silva,678
Morris,Chatham Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,2
Morris,Chatham Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Morris,Chatham Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,17
Morris,Chatham Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,8
Morris,Chatham Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Morris,Chatham Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,11
Morris,Chatham Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2594
Morris,Chatham Twp,Governor,,Democratic,Barbara Buono - Milly Silva,814
Morris,Chatham Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,2
Morris,Chatham Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Morris,Chatham Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,17
Morris,Chatham Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,3
Morris,Chatham Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,3
Morris,Chatham Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,12
Morris,Chester Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,437
Morris,Chester Boro,Governor,,Democratic,Barbara Buono - Milly Silva,103
Morris,Chester Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,2
Morris,Chester Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Morris,Chester Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,2
Morris,Chester Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,0
Morris,Chester Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Morris,Chester Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,2
Morris,Chester Township,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2280
Morris,Chester Township,Governor,,Democratic,Barbara Buono - Milly Silva,488
Morris,Chester Township,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,2
Morris,Chester Township,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,5
Morris,Chester Township,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,18
Morris,Chester Township,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,3
Morris,Chester Township,Governor,,Independent,Hank Schroeder - Patricia Moschella,5
Morris,Chester Township,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Morris,Denville Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,3758
Morris,Denville Twp,Governor,,Democratic,Barbara Buono - Milly Silva,1489
Morris,Denville Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Morris,Denville Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,7
Morris,Denville Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,51
Morris,Denville Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,12
Morris,Denville Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,22
Morris,Denville Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,37
Morris,Dover Town,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1055
Morris,Dover Town,Governor,,Democratic,Barbara Buono - Milly Silva,853
Morris,Dover Town,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,8
Morris,Dover Town,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,3
Morris,Dover Town,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,15
Morris,Dover Town,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,6
Morris,Dover Town,Governor,,Independent,Hank Schroeder - Patricia Moschella,9
Morris,Dover Town,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,6
Morris,East Hanover Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,3075
Morris,East Hanover Twp,Governor,,Democratic,Barbara Buono - Milly Silva,1017
Morris,East Hanover Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Morris,East Hanover Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Morris,East Hanover Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,21
Morris,East Hanover Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,7
Morris,East Hanover Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,4
Morris,East Hanover Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,6
Morris,Florham Park Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2674
Morris,Florham Park Boro,Governor,,Democratic,Barbara Buono - Milly Silva,927
Morris,Florham Park Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,2
Morris,Florham Park Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Morris,Florham Park Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,21
Morris,Florham Park Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,3
Morris,Florham Park Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,1
Morris,Florham Park Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,6
Morris,Hanover Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,3337
Morris,Hanover Twp,Governor,,Democratic,Barbara Buono - Milly Silva,1156
Morris,Hanover Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,5
Morris,Hanover Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,4
Morris,Hanover Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,24
Morris,Hanover Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,8
Morris,Hanover Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,3
Morris,Hanover Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,16
Morris,Harding Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1193
Morris,Harding Twp,Governor,,Democratic,Barbara Buono - Milly Silva,242
Morris,Harding Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Morris,Harding Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Morris,Harding Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,10
Morris,Harding Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,0
Morris,Harding Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Morris,Harding Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,7
Morris,Jefferson Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,4043
Morris,Jefferson Twp,Governor,,Democratic,Barbara Buono - Milly Silva,1596
Morris,Jefferson Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,5
Morris,Jefferson Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,6
Morris,Jefferson Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,46
Morris,Jefferson Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,7
Morris,Jefferson Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,11
Morris,Jefferson Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,14
Morris,Kinnelon Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2419
Morris,Kinnelon Boro,Governor,,Democratic,Barbara Buono - Milly Silva,754
Morris,Kinnelon Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Morris,Kinnelon Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Morris,Kinnelon Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,21
Morris,Kinnelon Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,4
Morris,Kinnelon Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,6
Morris,Kinnelon Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Morris,Lincoln Park Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1857
Morris,Lincoln Park Boro,Governor,,Democratic,Barbara Buono - Milly Silva,818
Morris,Lincoln Park Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,7
Morris,Lincoln Park Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Morris,Lincoln Park Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,19
Morris,Lincoln Park Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,12
Morris,Lincoln Park Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,6
Morris,Lincoln Park Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,12
Morris,Long Hill Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2173
Morris,Long Hill Twp,Governor,,Democratic,Barbara Buono - Milly Silva,686
Morris,Long Hill Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Morris,Long Hill Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Morris,Long Hill Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,23
Morris,Long Hill Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,4
Morris,Long Hill Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Morris,Long Hill Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,3
Morris,Madison Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,3051
Morris,Madison Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1544
Morris,Madison Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,2
Morris,Madison Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,3
Morris,Madison Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,39
Morris,Madison Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,6
Morris,Madison Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,4
Morris,Madison Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,29
Morris,Mendham Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1695
Morris,Mendham Boro,Governor,,Democratic,Barbara Buono - Milly Silva,399
Morris,Mendham Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Morris,Mendham Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Morris,Mendham Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,7
Morris,Mendham Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,1
Morris,Mendham Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,5
Morris,Mendham Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,10
Morris,Mendham Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1795
Morris,Mendham Twp,Governor,,Democratic,Barbara Buono - Milly Silva,400
Morris,Mendham Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Morris,Mendham Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Morris,Mendham Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,12
Morris,Mendham Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,2
Morris,Mendham Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Morris,Mendham Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,9
Morris,Mine Hill Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,702
Morris,Mine Hill Twp,Governor,,Democratic,Barbara Buono - Milly Silva,337
Morris,Mine Hill Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Morris,Mine Hill Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Morris,Mine Hill Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,10
Morris,Mine Hill Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,1
Morris,Mine Hill Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Morris,Mine Hill Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,6
Morris,Montville Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,4703
Morris,Montville Twp,Governor,,Democratic,Barbara Buono - Milly Silva,1515
Morris,Montville Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Morris,Montville Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,3
Morris,Montville Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,34
Morris,Montville Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,1
Morris,Montville Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,11
Morris,Montville Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,22
Morris,Morris Plains Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1399
Morris,Morris Plains Boro,Governor,,Democratic,Barbara Buono - Milly Silva,551
Morris,Morris Plains Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Morris,Morris Plains Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Morris,Morris Plains Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,16
Morris,Morris Plains Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,1
Morris,Morris Plains Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Morris,Morris Plains Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Morris,Morris Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,5033
Morris,Morris Twp,Governor,,Democratic,Barbara Buono - Milly Silva,2380
Morris,Morris Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,6
Morris,Morris Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,13
Morris,Morris Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,48
Morris,Morris Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,13
Morris,Morris Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,18
Morris,Morris Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,37
Morris,Morristown Town,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1871
Morris,Morristown Town,Governor,,Democratic,Barbara Buono - Milly Silva,1602
Morris,Morristown Town,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,2
Morris,Morristown Town,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,3
Morris,Morristown Town,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,32
Morris,Morristown Town,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,5
Morris,Morristown Town,Governor,,Independent,Hank Schroeder - Patricia Moschella,11
Morris,Morristown Town,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,22
Morris,Mount Arlington Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1177
Morris,Mount Arlington Boro,Governor,,Democratic,Barbara Buono - Milly Silva,430
Morris,Mount Arlington Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Morris,Mount Arlington Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Morris,Mount Arlington Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,13
Morris,Mount Arlington Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,3
Morris,Mount Arlington Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,9
Morris,Mount Arlington Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,3
Morris,Mount Olive Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,4315
Morris,Mount Olive Twp,Governor,,Democratic,Barbara Buono - Milly Silva,1655
Morris,Mount Olive Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,4
Morris,Mount Olive Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,4
Morris,Mount Olive Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,57
Morris,Mount Olive Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,8
Morris,Mount Olive Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,20
Morris,Mount Olive Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,33
Morris,Mountain Lakes Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,935
Morris,Mountain Lakes Boro,Governor,,Democratic,Barbara Buono - Milly Silva,349
Morris,Mountain Lakes Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Morris,Mountain Lakes Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Morris,Mountain Lakes Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,13
Morris,Mountain Lakes Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,2
Morris,Mountain Lakes Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Morris,Mountain Lakes Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,9
Morris,Netcong Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,550
Morris,Netcong Boro,Governor,,Democratic,Barbara Buono - Milly Silva,175
Morris,Netcong Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Morris,Netcong Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,4
Morris,Netcong Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,9
Morris,Netcong Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,0
Morris,Netcong Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Morris,Netcong Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,4
Morris,Parsippany-Troy Hills Twp,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,9083
Morris,Parsippany-Troy Hills Twp,Governor,,Democratic,Barbara Buono - Milly Silva,4547
Morris,Parsippany-Troy Hills Twp,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,18
Morris,Parsippany-Troy Hills Twp,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,10
Morris,Parsippany-Troy Hills Twp,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,109
Morris,Parsippany-Troy Hills Twp,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,18
Morris,Parsippany-Troy Hills Twp,Governor,,Independent,Hank Schroeder - Patricia Moschella,14
Morris,Parsippany-Troy Hills Twp,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,59
Morris,Pequannock Twp.,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,3695
Morris,Pequannock Twp.,Governor,,Democratic,Barbara Buono - Milly Silva,1612
Morris,Pequannock Twp.,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,7
Morris,Pequannock Twp.,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
