county,precinct,office,district,candidate,party,votes,election_day,mail,military,provisional,emergency
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 3YR,,Damaris Lira,DEM,291,0,277,0,14,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 3YR,,Robert Holowach,REP,499,0,464,0,35,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 3YR,,Frank Dykstra,REP,495,0,457,0,38,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 3YR,,Write-ins,,19,0,16,0,3,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 3YR,,Over Votes,,4,0,4,0,0,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 3YR,,Under Votes,,281,0,251,0,30,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 1YR,,Nanette Fandino-Diaz,DEM,316,0,298,0,18,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 1YR,,Jake Little,REP,585,0,539,0,46,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 1YR,,Write-ins,,8,0,7,0,1,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 1YR,,Over Votes,,1,0,1,0,0,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 1YR,,Under Votes,,29,0,26,0,3,0
Sussex,0021 SUSSEX BORO,HIGH POINT/SUSSEX REGIONAL HS BOE,,Richard A. Klein,,695,0,641,0,54,0
Sussex,0021 SUSSEX BORO,HIGH POINT/SUSSEX REGIONAL HS BOE,,Write-ins,,36,0,35,0,1,0
Sussex,0021 SUSSEX BORO,HIGH POINT/SUSSEX REGIONAL HS BOE,,Over Votes,,0,0,0,0,0,0
Sussex,0021 SUSSEX BORO,HIGH POINT/SUSSEX REGIONAL HS BOE,,Under Votes,,208,0,195,0,13,0
Sussex,0021 SUSSEX BORO,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,649,0,601,0,48,0
Sussex,0021 SUSSEX BORO,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,273,0,255,0,18,0
Sussex,0021 SUSSEX BORO,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,1,0,1,0,0,0
Sussex,0021 SUSSEX BORO,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,16,0,14,0,2,0
Sussex,0021 SUSSEX BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,712,0,658,0,54,0
Sussex,0021 SUSSEX BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,201,0,189,0,12,0
Sussex,0021 SUSSEX BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,0,0,0,0,0,0
Sussex,0021 SUSSEX BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,26,0,24,0,2,0
Sussex,0021 SUSSEX BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,517,0,483,0,34,0
Sussex,0021 SUSSEX BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,367,0,338,0,29,0
Sussex,0021 SUSSEX BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,0,0,0,0,0,0
Sussex,0021 SUSSEX BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,55,0,50,0,5,0
Sussex,0022 VERNON TWP,Registered Voters,,,,17830,,,,,
Sussex,0022 VERNON TWP,Ballots Cast,,,,13705,0,13237,14,454,0
Sussex,0022 VERNON TWP,President,,Biden / Harris,DEM,5203,0,5050,7,146,0
Sussex,0022 VERNON TWP,President,,Trump / Pence,REP,8084,0,7792,4,288,0
Sussex,0022 VERNON TWP,President,,La Riva / Freeman,SAL,10,0,9,0,1,0
Sussex,0022 VERNON TWP,President,,Blankenship / Mohr,CST,16,0,16,0,0,0
Sussex,0022 VERNON TWP,President,,Jorgensen / Cohen,LIB,196,0,185,3,8,0
Sussex,0022 VERNON TWP,President,,Hammons / Bodenstab,UPA,14,0,13,0,1,0
Sussex,0022 VERNON TWP,President,,Hawkins / Walker,GRN,57,0,53,0,4,0
Sussex,0022 VERNON TWP,President,,De La Fuente / Richardson,ALL,6,0,6,0,0,0
Sussex,0022 VERNON TWP,President,,Write-ins,,60,0,59,0,1,0
Sussex,0022 VERNON TWP,President,,Over Votes,,20,0,19,0,1,0
Sussex,0022 VERNON TWP,President,,Under Votes,,40,0,36,0,4,0
Sussex,0022 VERNON TWP,U.S. Senate,,Cory Booker,DEM,5138,0,4981,6,151,0
Sussex,0022 VERNON TWP,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,7733,0,7467,7,259,0
Sussex,0022 VERNON TWP,U.S. Senate,,Madelyn R. Hoffman,GRN,282,0,266,0,16,0
Sussex,0022 VERNON TWP,U.S. Senate,,Veronica Fernandez,OBF,120,0,114,0,6,0
Sussex,0022 VERNON TWP,U.S. Senate,,Daniel Burke,LWR,42,0,40,0,2,0
Sussex,0022 VERNON TWP,U.S. Senate,,Write-ins,,31,0,29,0,2,0
Sussex,0022 VERNON TWP,U.S. Senate,,Over Votes,,11,0,9,0,2,0
Sussex,0022 VERNON TWP,U.S. Senate,,Under Votes,,348,0,331,1,16,0
Sussex,0022 VERNON TWP,U.S. House,5,Josh Gottheimer,DEM,5404,0,5247,7,150,0
Sussex,0022 VERNON TWP,U.S. House,5,Frank T. Pallotta,REP,7658,0,7384,7,267,0
Sussex,0022 VERNON TWP,U.S. House,5,Louis A. Vellucci,AV,286,0,268,0,18,0
Sussex,0022 VERNON TWP,U.S. House,5,Write-ins,,20,0,19,0,1,0
Sussex,0022 VERNON TWP,U.S. House,5,Over Votes,,13,0,11,0,2,0
Sussex,0022 VERNON TWP,U.S. House,5,Under Votes,,324,0,308,0,16,0
Sussex,0022 VERNON TWP,FREEHOLDER,,Robert J. Slockbower,DEM,4766,0,4622,4,140,0
Sussex,0022 VERNON TWP,FREEHOLDER,,Herbert J. Yardley,REP,8122,0,7832,9,281,0
Sussex,0022 VERNON TWP,FREEHOLDER,,Write-ins,,39,0,39,0,0,0
Sussex,0022 VERNON TWP,FREEHOLDER,,Over Votes,,4,0,3,0,1,0
Sussex,0022 VERNON TWP,FREEHOLDER,,Under Votes,,774,0,741,1,32,0
Sussex,0022 VERNON TWP,VERNON TWP COUNCIL,,Andrew Pitsker,PES,8964,0,8684,10,270,0
Sussex,0022 VERNON TWP,VERNON TWP COUNCIL,,Write-ins,,380,0,366,1,13,0
Sussex,0022 VERNON TWP,VERNON TWP COUNCIL,,Over Votes,,3,0,3,0,0,0
Sussex,0022 VERNON TWP,VERNON TWP COUNCIL,,Under Votes,,4358,0,4184,3,171,0
Sussex,0022 VERNON TWP,VERNON TWP BOE MEMBER,,Martin M. O'Donnell,,6337,0,6145,3,189,0
Sussex,0022 VERNON TWP,VERNON TWP BOE MEMBER,,Adina Leuthner,,6593,0,6401,7,185,0
Sussex,0022 VERNON TWP,VERNON TWP BOE MEMBER,,Michael Peek,,4487,0,4383,7,97,0
Sussex,0022 VERNON TWP,VERNON TWP BOE MEMBER,,Justin Annunziata,,8506,0,8263,11,232,0
Sussex,0022 VERNON TWP,VERNON TWP BOE MEMBER,,Write-ins,,337,0,329,1,7,0
Sussex,0022 VERNON TWP,VERNON TWP BOE MEMBER,,Over Votes,,27,0,27,0,0,0
Sussex,0022 VERNON TWP,VERNON TWP BOE MEMBER,,Under Votes,,14828,0,14163,13,652,0
Sussex,0022 VERNON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,9415,0,9065,14,336,0
Sussex,0022 VERNON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,4032,0,3935,0,97,0
Sussex,0022 VERNON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,7,0,6,0,1,0
Sussex,0022 VERNON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,251,0,231,0,20,0
Sussex,0022 VERNON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,10197,0,9821,14,362,0
Sussex,0022 VERNON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,3104,0,3039,0,65,0
Sussex,0022 VERNON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,14,0,14,0,0,0
Sussex,0022 VERNON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,390,0,363,0,27,0
Sussex,0022 VERNON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,6658,0,6423,8,227,0
Sussex,0022 VERNON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,6117,0,5929,5,183,0
Sussex,0022 VERNON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,8,0,8,0,0,0
Sussex,0022 VERNON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,922,0,877,1,44,0
Sussex,0023 WALPACK TWP,Registered Voters,,,,13,,,,,
Sussex,0023 WALPACK TWP,Ballots Cast,,,,11,0,11,0,0,0
Sussex,0023 WALPACK TWP,President,,Biden / Harris,DEM,3,0,3,0,0,0
Sussex,0023 WALPACK TWP,President,,Trump / Pence,REP,8,0,8,0,0,0
Sussex,0023 WALPACK TWP,President,,La Riva / Freeman,SAL,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,President,,Blankenship / Mohr,CST,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,President,,Jorgensen / Cohen,LIB,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,President,,Hammons / Bodenstab,UPA,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,President,,Hawkins / Walker,GRN,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,President,,De La Fuente / Richardson,ALL,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,President,,Write-ins,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,President,,Over Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,President,,Under Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,U.S. Senate,,Cory Booker,DEM,3,0,3,0,0,0
Sussex,0023 WALPACK TWP,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,8,0,8,0,0,0
Sussex,0023 WALPACK TWP,U.S. Senate,,Madelyn R. Hoffman,GRN,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,U.S. Senate,,Veronica Fernandez,OBF,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,U.S. Senate,,Daniel Burke,LWR,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,U.S. Senate,,Under Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,U.S. House,5,Josh Gottheimer,DEM,3,0,3,0,0,0
Sussex,0023 WALPACK TWP,U.S. House,5,Frank T. Pallotta,REP,8,0,8,0,0,0
Sussex,0023 WALPACK TWP,U.S. House,5,Louis A. Vellucci,AV,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,U.S. House,5,Write-ins,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,U.S. House,5,Over Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,U.S. House,5,Under Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,FREEHOLDER,,Robert J. Slockbower,DEM,3,0,3,0,0,0
Sussex,0023 WALPACK TWP,FREEHOLDER,,Herbert J. Yardley,REP,8,0,8,0,0,0
Sussex,0023 WALPACK TWP,FREEHOLDER,,Write-ins,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,FREEHOLDER,,Over Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,FREEHOLDER,,Under Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,WALPACK TWP COMMITTEE,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,WALPACK TWP COMMITTEE,,Victor J. Maglio,REP,10,0,10,0,0,0
Sussex,0023 WALPACK TWP,WALPACK TWP COMMITTEE,,Write-ins,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,WALPACK TWP COMMITTEE,,Over Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,WALPACK TWP COMMITTEE,,Under Votes,,1,0,1,0,0,0
Sussex,0023 WALPACK TWP,KITTATINNY/WALPACK REGIONAL HS BOE,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,KITTATINNY/WALPACK REGIONAL HS BOE,,Write-ins,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,KITTATINNY/WALPACK REGIONAL HS BOE,,Over Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,KITTATINNY/WALPACK REGIONAL HS BOE,,Under Votes,,11,0,11,0,0,0
Sussex,0023 WALPACK TWP,SANDYSTON- WLPK BOE MEMBER/WALPACK,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,SANDYSTON- WLPK BOE MEMBER/WALPACK,,Write-ins,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,SANDYSTON- WLPK BOE MEMBER/WALPACK,,Over Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,SANDYSTON- WLPK BOE MEMBER/WALPACK,,Under Votes,,11,0,11,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,5,0,5,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,6,0,6,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,11,0,11,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,2,0,2,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,9,0,9,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,0,0,0,0,0,0
Sussex,0023 WALPACK TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,0,0,0,0,0,0
Sussex,0024 WANTAGE TWP,Registered Voters,,,,8591,,,,,
Sussex,0024 WANTAGE TWP,Ballots Cast,,,,6697,0,6528,5,164,0
Sussex,0024 WANTAGE TWP,President,,Biden / Harris,DEM,2022,0,1973,2,47,0
Sussex,0024 WANTAGE TWP,President,,Trump / Pence,REP,4503,0,4387,3,113,0
Sussex,0024 WANTAGE TWP,President,,La Riva / Freeman,SAL,9,0,9,0,0,0
Sussex,0024 WANTAGE TWP,President,,Blankenship / Mohr,CST,2,0,2,0,0,0
Sussex,0024 WANTAGE TWP,President,,Jorgensen / Cohen,LIB,80,0,79,0,1,0
Sussex,0024 WANTAGE TWP,President,,Hammons / Bodenstab,UPA,2,0,2,0,0,0
Sussex,0024 WANTAGE TWP,President,,Hawkins / Walker,GRN,18,0,18,0,0,0
Sussex,0024 WANTAGE TWP,President,,De La Fuente / Richardson,ALL,4,0,4,0,0,0
Sussex,0024 WANTAGE TWP,President,,Write-ins,,25,0,24,0,1,0
Sussex,0024 WANTAGE TWP,President,,Over Votes,,5,0,4,0,1,0
Sussex,0024 WANTAGE TWP,President,,Under Votes,,27,0,26,0,1,0
Sussex,0024 WANTAGE TWP,U.S. Senate,,Cory Booker,DEM,2044,0,1995,1,48,0
Sussex,0024 WANTAGE TWP,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,4296,0,4201,3,92,0
Sussex,0024 WANTAGE TWP,U.S. Senate,,Madelyn R. Hoffman,GRN,116,0,110,0,6,0
Sussex,0024 WANTAGE TWP,U.S. Senate,,Veronica Fernandez,OBF,40,0,38,0,2,0
Sussex,0024 WANTAGE TWP,U.S. Senate,,Daniel Burke,LWR,12,0,11,0,1,0
Sussex,0024 WANTAGE TWP,U.S. Senate,,Write-ins,,18,0,17,0,1,0
Sussex,0024 WANTAGE TWP,U.S. Senate,,Over Votes,,3,0,3,0,0,0
Sussex,0024 WANTAGE TWP,U.S. Senate,,Under Votes,,168,0,153,1,14,0
Sussex,0024 WANTAGE TWP,U.S. House,5,Josh Gottheimer,DEM,2158,0,2107,1,50,0
Sussex,0024 WANTAGE TWP,U.S. House,5,Frank T. Pallotta,REP,4242,0,4144,3,95,0
Sussex,0024 WANTAGE TWP,U.S. House,5,Louis A. Vellucci,AV,122,0,118,0,4,0
Sussex,0024 WANTAGE TWP,U.S. House,5,Write-ins,,12,0,11,0,1,0
Sussex,0024 WANTAGE TWP,U.S. House,5,Over Votes,,2,0,2,0,0,0
Sussex,0024 WANTAGE TWP,U.S. House,5,Under Votes,,161,0,146,1,14,0
Sussex,0024 WANTAGE TWP,FREEHOLDER,,Robert J. Slockbower,DEM,1870,0,1828,0,42,0
Sussex,0024 WANTAGE TWP,FREEHOLDER,,Herbert J. Yardley,REP,4452,0,4345,3,104,0
Sussex,0024 WANTAGE TWP,FREEHOLDER,,Write-ins,,48,0,47,0,1,0
Sussex,0024 WANTAGE TWP,FREEHOLDER,,Over Votes,,0,0,0,0,0,0
Sussex,0024 WANTAGE TWP,FREEHOLDER,,Under Votes,,327,0,308,2,17,0
Sussex,0024 WANTAGE TWP,WANTAGE TWP COMMITTEE,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0024 WANTAGE TWP,WANTAGE TWP COMMITTEE,,Jonathan Morris,REP,4930,0,4816,3,111,0
Sussex,0024 WANTAGE TWP,WANTAGE TWP COMMITTEE,,Write-ins,,224,0,212,0,12,0
Sussex,0024 WANTAGE TWP,WANTAGE TWP COMMITTEE,,Over Votes,,7,0,6,0,1,0
Sussex,0024 WANTAGE TWP,WANTAGE TWP COMMITTEE,,Under Votes,,1536,0,1494,2,40,0
Sussex,0024 WANTAGE TWP,HIGH POINT/WANTAGE REGIONAL HS BOE,,Wayne Dunn,,4834,0,4717,3,114,0
Sussex,0024 WANTAGE TWP,HIGH POINT/WANTAGE REGIONAL HS BOE,,Write-ins,,177,0,170,0,7,0
Sussex,0024 WANTAGE TWP,HIGH POINT/WANTAGE REGIONAL HS BOE,,Over Votes,,0,0,0,0,0,0
Sussex,0024 WANTAGE TWP,HIGH POINT/WANTAGE REGIONAL HS BOE,,Under Votes,,1686,0,1641,2,43,0
Sussex,0024 WANTAGE TWP,SUSSEX-WANTAGE BOE MEMBER/WANTAGE,,Robert J. Heiden,,2335,0,2285,3,47,0
Sussex,0024 WANTAGE TWP,SUSSEX-WANTAGE BOE MEMBER/WANTAGE,,Cassandra Jinks,,2170,0,2122,1,47,0
Sussex,0024 WANTAGE TWP,SUSSEX-WANTAGE BOE MEMBER/WANTAGE,,Nicholas D'Agostino,,3442,0,3375,1,66,0
Sussex,0024 WANTAGE TWP,SUSSEX-WANTAGE BOE MEMBER/WANTAGE,,Courtney de Waal Malefyt,,2552,0,2507,1,44,0
Sussex,0024 WANTAGE TWP,SUSSEX-WANTAGE BOE MEMBER/WANTAGE,,Kristen Cooper-Trinidad,,2460,0,2408,0,52,0
Sussex,0024 WANTAGE TWP,SUSSEX-WANTAGE BOE MEMBER/WANTAGE,,Write-ins,,239,0,229,1,9,0
Sussex,0024 WANTAGE TWP,SUSSEX-WANTAGE BOE MEMBER/WANTAGE,,Over Votes,,21,0,21,0,0,0
Sussex,0024 WANTAGE TWP,SUSSEX-WANTAGE BOE MEMBER/WANTAGE,,Under Votes,,6872,0,6637,8,227,0
Sussex,0024 WANTAGE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,3979,0,3852,2,125,0
Sussex,0024 WANTAGE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,2540,0,2509,2,29,0
Sussex,0024 WANTAGE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,4,0,4,0,0,0
Sussex,0024 WANTAGE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,174,0,163,1,10,0
Sussex,0024 WANTAGE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,4968,0,4838,3,127,0
Sussex,0024 WANTAGE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,1521,0,1498,1,22,0
Sussex,0024 WANTAGE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,2,0,2,0,0,0
Sussex,0024 WANTAGE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,206,0,190,1,15,0
Sussex,0024 WANTAGE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,3071,0,2985,1,85,0
Sussex,0024 WANTAGE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,3125,0,3073,2,50,0
Sussex,0024 WANTAGE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,1,0,1,0,0,0
Sussex,0024 WANTAGE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,500,0,469,2,29,0
Sussex,0025 5th CONGRESSIONAL DIST,Registered Voters,,,,0,,,,,
Sussex,0025 5th CONGRESSIONAL DIST,Ballots Cast,,,,90,0,90,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,Biden / Harris,DEM,81,0,81,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,Trump / Pence,REP,7,0,7,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,La Riva / Freeman,SAL,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,Blankenship / Mohr,CST,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,Jorgensen / Cohen,LIB,1,0,1,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,Hammons / Bodenstab,UPA,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,Hawkins / Walker,GRN,1,0,1,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,De La Fuente / Richardson,ALL,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,Write-ins,,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,Over Votes,,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,President,,Under Votes,,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. Senate,,Cory Booker,DEM,78,0,78,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,8,0,8,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. Senate,,Madelyn R. Hoffman,GRN,2,0,2,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. Senate,,Veronica Fernandez,OBF,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. Senate,,Daniel Burke,LWR,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. Senate,,Write-ins,,1,0,1,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. Senate,,Under Votes,,1,0,1,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. House,5,Josh Gottheimer,DEM,79,0,79,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. House,5,Frank T. Pallotta,REP,8,0,8,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. House,5,Louis A. Vellucci,AV,2,0,2,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. House,5,Write-ins,,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. House,5,Over Votes,,0,0,0,0,0,0
Sussex,0025 5th CONGRESSIONAL DIST,U.S. House,5,Under Votes,,1,0,1,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,Registered Voters,,,,0,,,,,
Sussex,0026 11th CONGRESSIONAL DIST,Ballots Cast,,,,75,0,75,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,Biden / Harris,DEM,67,0,67,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,Trump / Pence,REP,8,0,8,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,La Riva / Freeman,SAL,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,Blankenship / Mohr,CST,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,Jorgensen / Cohen,LIB,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,Hammons / Bodenstab,UPA,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,Hawkins / Walker,GRN,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,De La Fuente / Richardson,ALL,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,Write-ins,,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,Over Votes,,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,President,,Under Votes,,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. Senate,,Cory Booker,DEM,62,0,62,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,10,0,10,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. Senate,,Madelyn R. Hoffman,GRN,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. Senate,,Veronica Fernandez,OBF,2,0,2,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. Senate,,Daniel Burke,LWR,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. Senate,,Under Votes,,1,0,1,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. House,11,Mikie Sherrill,DEM,61,0,61,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. House,11,Rosemary Becchi,REP,10,0,10,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. House,11,Write-ins,,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. House,11,Over Votes,,0,0,0,0,0,0
Sussex,0026 11th CONGRESSIONAL DIST,U.S. House,11,Under Votes,,4,0,4,0,0,0
