county,precinct,office,district,party,candidate,early_voting,election_day,mail,provisional,votes
Bergen,Ho-Ho-Kus 2,U.S. Senate,,,CHRISTINA KHALIL,0,1,1,0,2
Bergen,Ho-Ho-Kus 3,U.S. Senate,,REP,CURTIS BASHAW,82,286,46,0,414
Bergen,Ho-Ho-Kus 3,U.S. Senate,,DEM,ANDY KIM,62,226,89,0,377
Bergen,Ho-Ho-Kus 3,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Ho-Ho-Kus 3,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Ho-Ho-Kus 3,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Ho-Ho-Kus 3,U.S. Senate,,,CHRISTINA KHALIL,0,3,1,0,4
Bergen,Leonia 1,U.S. Senate,,REP,CURTIS BASHAW,60,150,17,0,227
Bergen,Leonia 1,U.S. Senate,,DEM,ANDY KIM,98,242,93,0,433
Bergen,Leonia 1,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Leonia 1,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Leonia 1,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Leonia 1,U.S. Senate,,,CHRISTINA KHALIL,0,9,1,0,10
Bergen,Leonia 2,U.S. Senate,,REP,CURTIS BASHAW,52,118,18,0,188
Bergen,Leonia 2,U.S. Senate,,DEM,ANDY KIM,85,230,108,0,423
Bergen,Leonia 2,U.S. Senate,,,KENNETH R. KAPLAN,0,1,1,0,2
Bergen,Leonia 2,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Leonia 2,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Leonia 2,U.S. Senate,,,CHRISTINA KHALIL,0,2,1,0,3
Bergen,Leonia 3,U.S. Senate,,REP,CURTIS BASHAW,27,122,16,0,165
Bergen,Leonia 3,U.S. Senate,,DEM,ANDY KIM,82,228,88,0,398
Bergen,Leonia 3,U.S. Senate,,,KENNETH R. KAPLAN,0,2,0,0,2
Bergen,Leonia 3,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Leonia 3,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Leonia 3,U.S. Senate,,,CHRISTINA KHALIL,0,6,1,0,7
Bergen,Leonia 4,U.S. Senate,,REP,CURTIS BASHAW,40,145,10,0,195
Bergen,Leonia 4,U.S. Senate,,DEM,ANDY KIM,71,235,59,0,365
Bergen,Leonia 4,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Leonia 4,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Leonia 4,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Leonia 4,U.S. Senate,,,CHRISTINA KHALIL,0,8,1,0,9
Bergen,Leonia 5,U.S. Senate,,REP,CURTIS BASHAW,63,228,33,0,324
Bergen,Leonia 5,U.S. Senate,,DEM,ANDY KIM,125,341,162,0,628
Bergen,Leonia 5,U.S. Senate,,,KENNETH R. KAPLAN,0,0,1,0,1
Bergen,Leonia 5,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Leonia 5,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Leonia 5,U.S. Senate,,,CHRISTINA KHALIL,0,6,0,0,6
Bergen,Leonia 6,U.S. Senate,,REP,CURTIS BASHAW,40,154,13,0,207
Bergen,Leonia 6,U.S. Senate,,DEM,ANDY KIM,48,193,84,0,325
Bergen,Leonia 6,U.S. Senate,,,KENNETH R. KAPLAN,0,1,0,0,1
Bergen,Leonia 6,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Leonia 6,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Leonia 6,U.S. Senate,,,CHRISTINA KHALIL,0,4,1,0,5
Bergen,Little Ferry 1,U.S. Senate,,REP,CURTIS BASHAW,69,271,30,0,370
Bergen,Little Ferry 1,U.S. Senate,,DEM,ANDY KIM,41,164,59,0,264
Bergen,Little Ferry 1,U.S. Senate,,,KENNETH R. KAPLAN,0,0,1,0,1
Bergen,Little Ferry 1,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Little Ferry 1,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Little Ferry 1,U.S. Senate,,,CHRISTINA KHALIL,0,4,0,0,4
Bergen,Little Ferry 2,U.S. Senate,,REP,CURTIS BASHAW,36,172,26,0,234
Bergen,Little Ferry 2,U.S. Senate,,DEM,ANDY KIM,40,181,42,0,263
Bergen,Little Ferry 2,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Little Ferry 2,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Little Ferry 2,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Little Ferry 2,U.S. Senate,,,CHRISTINA KHALIL,0,11,0,0,11
Bergen,Little Ferry 3,U.S. Senate,,REP,CURTIS BASHAW,77,354,32,0,463
Bergen,Little Ferry 3,U.S. Senate,,DEM,ANDY KIM,55,247,58,0,360
Bergen,Little Ferry 3,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Little Ferry 3,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Little Ferry 3,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Little Ferry 3,U.S. Senate,,,CHRISTINA KHALIL,0,18,5,0,23
Bergen,Little Ferry 4,U.S. Senate,,REP,CURTIS BASHAW,35,228,17,0,280
Bergen,Little Ferry 4,U.S. Senate,,DEM,ANDY KIM,85,195,63,0,343
Bergen,Little Ferry 4,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Little Ferry 4,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Little Ferry 4,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Little Ferry 4,U.S. Senate,,,CHRISTINA KHALIL,0,13,0,0,13
Bergen,Little Ferry 5,U.S. Senate,,REP,CURTIS BASHAW,66,259,37,0,362
Bergen,Little Ferry 5,U.S. Senate,,DEM,ANDY KIM,63,236,110,0,409
Bergen,Little Ferry 5,U.S. Senate,,,KENNETH R. KAPLAN,0,1,0,0,1
Bergen,Little Ferry 5,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Little Ferry 5,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Little Ferry 5,U.S. Senate,,,CHRISTINA KHALIL,0,9,1,0,10
Bergen,Little Ferry 6,U.S. Senate,,REP,CURTIS BASHAW,41,233,31,0,305
Bergen,Little Ferry 6,U.S. Senate,,DEM,ANDY KIM,39,182,43,0,264
Bergen,Little Ferry 6,U.S. Senate,,,KENNETH R. KAPLAN,0,1,0,0,1
Bergen,Little Ferry 6,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Little Ferry 6,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Little Ferry 6,U.S. Senate,,,CHRISTINA KHALIL,0,16,1,0,17
Bergen,Lodi 1,U.S. Senate,,REP,CURTIS BASHAW,116,346,42,0,504
Bergen,Lodi 1,U.S. Senate,,DEM,ANDY KIM,100,282,84,0,466
Bergen,Lodi 1,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Lodi 1,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 1,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 1,U.S. Senate,,,CHRISTINA KHALIL,0,11,2,0,13
Bergen,Lodi 2,U.S. Senate,,REP,CURTIS BASHAW,94,390,38,0,522
Bergen,Lodi 2,U.S. Senate,,DEM,ANDY KIM,87,288,70,0,445
Bergen,Lodi 2,U.S. Senate,,,KENNETH R. KAPLAN,1,3,0,0,4
Bergen,Lodi 2,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 2,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 2,U.S. Senate,,,CHRISTINA KHALIL,0,18,1,0,19
Bergen,Lodi 3,U.S. Senate,,REP,CURTIS BASHAW,69,240,18,0,327
Bergen,Lodi 3,U.S. Senate,,DEM,ANDY KIM,50,178,39,0,267
Bergen,Lodi 3,U.S. Senate,,,KENNETH R. KAPLAN,0,0,1,0,1
Bergen,Lodi 3,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 3,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 3,U.S. Senate,,,CHRISTINA KHALIL,0,10,0,0,10
Bergen,Lodi 4,U.S. Senate,,REP,CURTIS BASHAW,64,210,19,0,293
Bergen,Lodi 4,U.S. Senate,,DEM,ANDY KIM,85,236,77,0,398
Bergen,Lodi 4,U.S. Senate,,,KENNETH R. KAPLAN,0,1,0,0,1
Bergen,Lodi 4,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 4,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 4,U.S. Senate,,,CHRISTINA KHALIL,0,4,1,0,5
Bergen,Lodi 5,U.S. Senate,,REP,CURTIS BASHAW,87,253,30,0,370
Bergen,Lodi 5,U.S. Senate,,DEM,ANDY KIM,63,201,67,0,331
Bergen,Lodi 5,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Lodi 5,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 5,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 5,U.S. Senate,,,CHRISTINA KHALIL,0,7,2,0,9
Bergen,Lodi 6,U.S. Senate,,REP,CURTIS BASHAW,68,259,26,0,353
Bergen,Lodi 6,U.S. Senate,,DEM,ANDY KIM,56,178,39,0,273
Bergen,Lodi 6,U.S. Senate,,,KENNETH R. KAPLAN,1,0,1,0,2
Bergen,Lodi 6,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 6,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 6,U.S. Senate,,,CHRISTINA KHALIL,0,10,1,0,11
Bergen,Lodi 7,U.S. Senate,,REP,CURTIS BASHAW,50,190,13,0,253
Bergen,Lodi 7,U.S. Senate,,DEM,ANDY KIM,42,118,37,0,197
Bergen,Lodi 7,U.S. Senate,,,KENNETH R. KAPLAN,0,1,0,0,1
Bergen,Lodi 7,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 7,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 7,U.S. Senate,,,CHRISTINA KHALIL,0,8,2,0,10
Bergen,Lodi 8,U.S. Senate,,REP,CURTIS BASHAW,117,315,46,0,478
Bergen,Lodi 8,U.S. Senate,,DEM,ANDY KIM,89,234,70,0,393
Bergen,Lodi 8,U.S. Senate,,,KENNETH R. KAPLAN,0,2,1,0,3
Bergen,Lodi 8,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 8,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 8,U.S. Senate,,,CHRISTINA KHALIL,0,14,2,0,16
Bergen,Lodi 9,U.S. Senate,,REP,CURTIS BASHAW,74,237,38,0,349
Bergen,Lodi 9,U.S. Senate,,DEM,ANDY KIM,65,262,63,0,390
Bergen,Lodi 9,U.S. Senate,,,KENNETH R. KAPLAN,0,1,1,0,2
Bergen,Lodi 9,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 9,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 9,U.S. Senate,,,CHRISTINA KHALIL,0,8,0,0,8
Bergen,Lodi 10,U.S. Senate,,REP,CURTIS BASHAW,87,268,39,0,394
Bergen,Lodi 10,U.S. Senate,,DEM,ANDY KIM,71,234,74,0,379
Bergen,Lodi 10,U.S. Senate,,,KENNETH R. KAPLAN,0,2,0,0,2
Bergen,Lodi 10,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 10,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 10,U.S. Senate,,,CHRISTINA KHALIL,0,15,0,0,15
Bergen,Lodi 11,U.S. Senate,,REP,CURTIS BASHAW,69,284,42,0,395
Bergen,Lodi 11,U.S. Senate,,DEM,ANDY KIM,65,255,59,0,379
Bergen,Lodi 11,U.S. Senate,,,KENNETH R. KAPLAN,0,1,1,0,2
Bergen,Lodi 11,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 11,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 11,U.S. Senate,,,CHRISTINA KHALIL,0,6,0,0,6
Bergen,Lodi 12,U.S. Senate,,REP,CURTIS BASHAW,106,270,65,0,441
Bergen,Lodi 12,U.S. Senate,,DEM,ANDY KIM,77,247,52,0,376
Bergen,Lodi 12,U.S. Senate,,,KENNETH R. KAPLAN,1,0,0,0,1
Bergen,Lodi 12,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lodi 12,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lodi 12,U.S. Senate,,,CHRISTINA KHALIL,0,3,0,0,3
Bergen,Lyndhurst 1,U.S. Senate,,REP,CURTIS BASHAW,105,328,40,0,473
Bergen,Lyndhurst 1,U.S. Senate,,DEM,ANDY KIM,118,268,82,0,468
Bergen,Lyndhurst 1,U.S. Senate,,,KENNETH R. KAPLAN,1,0,0,0,1
Bergen,Lyndhurst 1,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 1,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 1,U.S. Senate,,,CHRISTINA KHALIL,0,10,1,0,11
Bergen,Lyndhurst 2,U.S. Senate,,REP,CURTIS BASHAW,67,225,23,0,315
Bergen,Lyndhurst 2,U.S. Senate,,DEM,ANDY KIM,36,156,50,0,242
Bergen,Lyndhurst 2,U.S. Senate,,,KENNETH R. KAPLAN,1,0,0,0,1
Bergen,Lyndhurst 2,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 2,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 2,U.S. Senate,,,CHRISTINA KHALIL,0,2,1,0,3
Bergen,Lyndhurst 3,U.S. Senate,,REP,CURTIS BASHAW,80,357,27,0,464
Bergen,Lyndhurst 3,U.S. Senate,,DEM,ANDY KIM,73,253,81,0,407
Bergen,Lyndhurst 3,U.S. Senate,,,KENNETH R. KAPLAN,1,0,0,0,1
Bergen,Lyndhurst 3,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 3,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 3,U.S. Senate,,,CHRISTINA KHALIL,0,8,3,0,11
Bergen,Lyndhurst 4,U.S. Senate,,REP,CURTIS BASHAW,119,283,26,0,428
Bergen,Lyndhurst 4,U.S. Senate,,DEM,ANDY KIM,48,185,73,0,306
Bergen,Lyndhurst 4,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Lyndhurst 4,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 4,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 4,U.S. Senate,,,CHRISTINA KHALIL,0,7,0,0,7
Bergen,Lyndhurst 5,U.S. Senate,,REP,CURTIS BASHAW,65,235,28,0,328
Bergen,Lyndhurst 5,U.S. Senate,,DEM,ANDY KIM,39,157,42,0,238
Bergen,Lyndhurst 5,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Lyndhurst 5,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 5,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 5,U.S. Senate,,,CHRISTINA KHALIL,0,5,0,0,5
Bergen,Lyndhurst 6,U.S. Senate,,REP,CURTIS BASHAW,57,282,38,0,377
Bergen,Lyndhurst 6,U.S. Senate,,DEM,ANDY KIM,39,203,52,0,294
Bergen,Lyndhurst 6,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Lyndhurst 6,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 6,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 6,U.S. Senate,,,CHRISTINA KHALIL,0,6,0,0,6
Bergen,Lyndhurst 7,U.S. Senate,,REP,CURTIS BASHAW,35,316,27,0,378
Bergen,Lyndhurst 7,U.S. Senate,,DEM,ANDY KIM,30,151,50,0,231
Bergen,Lyndhurst 7,U.S. Senate,,,KENNETH R. KAPLAN,1,0,0,0,1
Bergen,Lyndhurst 7,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 7,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 7,U.S. Senate,,,CHRISTINA KHALIL,0,13,0,0,13
Bergen,Lyndhurst 8,U.S. Senate,,REP,CURTIS BASHAW,75,252,29,0,356
Bergen,Lyndhurst 8,U.S. Senate,,DEM,ANDY KIM,45,199,45,0,289
Bergen,Lyndhurst 8,U.S. Senate,,,KENNETH R. KAPLAN,1,1,0,0,2
Bergen,Lyndhurst 8,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 8,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 8,U.S. Senate,,,CHRISTINA KHALIL,0,5,2,0,7
Bergen,Lyndhurst 9,U.S. Senate,,REP,CURTIS BASHAW,51,217,24,0,292
Bergen,Lyndhurst 9,U.S. Senate,,DEM,ANDY KIM,37,147,41,0,225
Bergen,Lyndhurst 9,U.S. Senate,,,KENNETH R. KAPLAN,0,2,1,0,3
Bergen,Lyndhurst 9,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 9,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 9,U.S. Senate,,,CHRISTINA KHALIL,0,2,0,0,2
Bergen,Lyndhurst 10,U.S. Senate,,REP,CURTIS BASHAW,110,344,38,0,492
Bergen,Lyndhurst 10,U.S. Senate,,DEM,ANDY KIM,50,192,72,0,314
Bergen,Lyndhurst 10,U.S. Senate,,,KENNETH R. KAPLAN,0,1,0,0,1
Bergen,Lyndhurst 10,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 10,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 10,U.S. Senate,,,CHRISTINA KHALIL,0,5,0,0,5
Bergen,Lyndhurst 11,U.S. Senate,,REP,CURTIS BASHAW,52,292,26,0,370
Bergen,Lyndhurst 11,U.S. Senate,,DEM,ANDY KIM,29,190,46,0,265
Bergen,Lyndhurst 11,U.S. Senate,,,KENNETH R. KAPLAN,1,0,0,0,1
Bergen,Lyndhurst 11,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 11,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 11,U.S. Senate,,,CHRISTINA KHALIL,0,3,0,0,3
Bergen,Lyndhurst 12,U.S. Senate,,REP,CURTIS BASHAW,58,279,33,0,370
Bergen,Lyndhurst 12,U.S. Senate,,DEM,ANDY KIM,37,149,59,0,245
Bergen,Lyndhurst 12,U.S. Senate,,,KENNETH R. KAPLAN,0,1,0,0,1
Bergen,Lyndhurst 12,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 12,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 12,U.S. Senate,,,CHRISTINA KHALIL,0,0,0,0,0
Bergen,Lyndhurst 13,U.S. Senate,,REP,CURTIS BASHAW,74,291,35,0,400
Bergen,Lyndhurst 13,U.S. Senate,,DEM,ANDY KIM,51,135,47,0,233
Bergen,Lyndhurst 13,U.S. Senate,,,KENNETH R. KAPLAN,1,1,0,0,2
Bergen,Lyndhurst 13,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 13,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 13,U.S. Senate,,,CHRISTINA KHALIL,0,1,1,0,2
Bergen,Lyndhurst 14,U.S. Senate,,REP,CURTIS BASHAW,76,247,27,0,350
Bergen,Lyndhurst 14,U.S. Senate,,DEM,ANDY KIM,45,167,29,0,241
Bergen,Lyndhurst 14,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Lyndhurst 14,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 14,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 14,U.S. Senate,,,CHRISTINA KHALIL,0,1,0,0,1
Bergen,Lyndhurst 15,U.S. Senate,,REP,CURTIS BASHAW,57,302,34,0,393
Bergen,Lyndhurst 15,U.S. Senate,,DEM,ANDY KIM,40,160,37,0,237
Bergen,Lyndhurst 15,U.S. Senate,,,KENNETH R. KAPLAN,0,1,0,0,1
Bergen,Lyndhurst 15,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Lyndhurst 15,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Lyndhurst 15,U.S. Senate,,,CHRISTINA KHALIL,0,4,0,0,4
Bergen,Mahwah 1,U.S. Senate,,REP,CURTIS BASHAW,179,381,73,0,633
Bergen,Mahwah 1,U.S. Senate,,DEM,ANDY KIM,178,278,172,0,628
Bergen,Mahwah 1,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Mahwah 1,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Mahwah 1,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Mahwah 1,U.S. Senate,,,CHRISTINA KHALIL,0,7,1,0,8
Bergen,Mahwah 2,U.S. Senate,,REP,CURTIS BASHAW,111,328,43,0,482
Bergen,Mahwah 2,U.S. Senate,,DEM,ANDY KIM,76,276,134,0,486
Bergen,Mahwah 2,U.S. Senate,,,KENNETH R. KAPLAN,2,2,0,0,4
Bergen,Mahwah 2,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Mahwah 2,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Mahwah 2,U.S. Senate,,,CHRISTINA KHALIL,0,8,2,0,10
Bergen,Mahwah 3,U.S. Senate,,REP,CURTIS BASHAW,60,406,41,0,507
Bergen,Mahwah 3,U.S. Senate,,DEM,ANDY KIM,71,272,85,0,428
Bergen,Mahwah 3,U.S. Senate,,,KENNETH R. KAPLAN,0,0,0,0,0
Bergen,Mahwah 3,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Mahwah 3,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Mahwah 3,U.S. Senate,,,CHRISTINA KHALIL,0,3,0,0,3
Bergen,Mahwah 4,U.S. Senate,,REP,CURTIS BASHAW,126,232,39,0,397
Bergen,Mahwah 4,U.S. Senate,,DEM,ANDY KIM,146,212,142,0,500
Bergen,Mahwah 4,U.S. Senate,,,KENNETH R. KAPLAN,1,1,0,0,2
Bergen,Mahwah 4,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Mahwah 4,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Mahwah 4,U.S. Senate,,,CHRISTINA KHALIL,0,0,0,0,0
Bergen,Mahwah 5,U.S. Senate,,REP,CURTIS BASHAW,117,292,42,0,451
Bergen,Mahwah 5,U.S. Senate,,DEM,ANDY KIM,59,153,64,0,276
Bergen,Mahwah 5,U.S. Senate,,,KENNETH R. KAPLAN,1,2,0,0,3
Bergen,Mahwah 5,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Mahwah 5,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Mahwah 5,U.S. Senate,,,CHRISTINA KHALIL,0,3,1,0,4
Bergen,Mahwah 6,U.S. Senate,,REP,CURTIS BASHAW,155,320,67,0,542
Bergen,Mahwah 6,U.S. Senate,,DEM,ANDY KIM,108,150,109,0,367
Bergen,Mahwah 6,U.S. Senate,,,KENNETH R. KAPLAN,1,0,0,0,1
Bergen,Mahwah 6,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Mahwah 6,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Mahwah 6,U.S. Senate,,,CHRISTINA KHALIL,0,4,1,0,5
Bergen,Mahwah 7,U.S. Senate,,REP,CURTIS BASHAW,202,380,93,0,675
Bergen,Mahwah 7,U.S. Senate,,DEM,ANDY KIM,124,207,199,0,530
Bergen,Mahwah 7,U.S. Senate,,,KENNETH R. KAPLAN,0,2,0,0,2
Bergen,Mahwah 7,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Mahwah 7,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Mahwah 7,U.S. Senate,,,CHRISTINA KHALIL,0,3,1,0,4
Bergen,Mahwah 8,U.S. Senate,,REP,CURTIS BASHAW,205,358,89,0,652
Bergen,Mahwah 8,U.S. Senate,,DEM,ANDY KIM,86,195,127,0,408
Bergen,Mahwah 8,U.S. Senate,,,KENNETH R. KAPLAN,0,1,0,0,1
Bergen,Mahwah 8,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Mahwah 8,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Mahwah 8,U.S. Senate,,,CHRISTINA KHALIL,0,16,3,0,19
Bergen,Mahwah 9,U.S. Senate,,REP,CURTIS BASHAW,62,171,20,0,253
Bergen,Mahwah 9,U.S. Senate,,DEM,ANDY KIM,24,77,35,0,136
Bergen,Mahwah 9,U.S. Senate,,,KENNETH R. KAPLAN,0,4,0,0,4
Bergen,Mahwah 9,U.S. Senate,,,PATRICIA G. MOONEYHAM,0,0,0,0,0
Bergen,Mahwah 9,U.S. Senate,,,JOANNE KUNIANSKY,0,0,0,0,0
Bergen,Mahwah 9,U.S. Senate,,,CHRISTINA KHALIL,0,6,3,0,9
Bergen,Mahwah 10,U.S. Senate,,REP,CURTIS BASHAW,144,316,59,0,519
