county,precinct,office,district,party,candidate,votes,early_voting,election_day_icp,election_day_icx,mail,provisional
Burlington,Mount Laurel Township Election District 12,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 13,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 14,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 15,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 16,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 17,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 18,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 19,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 20,President,,SAL,Claudia De La Cruz and Karina Garcia,2,0,2,0,0,0
Burlington,Mount Laurel Township Election District 21,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 22,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 23,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mount Laurel Township Election District 24,President,,SAL,Claudia De La Cruz and Karina Garcia,3,1,2,0,0,0
Burlington,Mount Laurel Township Election District 25,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Mount Laurel Township Election District 26,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Mount Laurel Township Election District 27,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,New Hanover Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,North Hanover Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,1,1,0,0,0,0
Burlington,North Hanover Township Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,North Hanover Township Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,3,1,2,0,0,0
Burlington,Palmyra Borough Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Palmyra Borough Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,2,0,2,0,0,0
Burlington,Palmyra Borough Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Palmyra Borough Election District 4,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Palmyra Borough Election District 5,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Palmyra Borough Election District 6,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Palmyra Borough Election District 7,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Palmyra Borough Election District 8,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Palmyra Borough Election District 9,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Pemberton Borough Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Pemberton Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,2,1,1,0,0,0
Burlington,Pemberton Township Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Pemberton Township Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Pemberton Township Election District 4,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Pemberton Township Election District 5,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Pemberton Township Election District 6,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Pemberton Township Election District 7,President,,SAL,Claudia De La Cruz and Karina Garcia,2,1,0,0,1,0
Burlington,Pemberton Township Election District 8,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Pemberton Township Election District 9,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Pemberton Township Election District 10,President,,SAL,Claudia De La Cruz and Karina Garcia,2,0,2,0,0,0
Burlington,Pemberton Township Election District 11,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Pemberton Township Election District 12,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Pemberton Township Election District 13,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Pemberton Township Election District 14,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Riverside Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Riverside Township Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Riverside Township Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Riverside Township Election District 4,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Riverside Township Election District 5,President,,SAL,Claudia De La Cruz and Karina Garcia,2,0,2,0,0,0
Burlington,Riverside Township Election District 6,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Riverside Township Election District 7,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Riverside Township Election District 8,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Riverton Borough Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Riverton Borough Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,2,0,2,0,0,0
Burlington,Riverton Borough Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Shamong Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Shamong Township Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,2,0,2,0,0,0
Burlington,Shamong Township Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Shamong Township Election District 4,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Southampton Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Southampton Township Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Southampton Township Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Southampton Township Election District 4,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Southampton Township Election District 5,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Southampton Township Election District 6,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Springfield Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Springfield Township Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Springfield Township Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Tabernacle Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Tabernacle Township Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Tabernacle Township Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Tabernacle Township Election District 4,President,,SAL,Claudia De La Cruz and Karina Garcia,1,1,0,0,0,0
Burlington,Tabernacle Township Election District 5,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Washington Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Westampton Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Westampton Township Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,0,0,1,0
Burlington,Westampton Township Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,2,1,0,0,1,0
Burlington,Westampton Township Election District 4,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Westampton Township Election District 5,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,0,0,1,0
Burlington,Willingboro Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 2,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 3,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 4,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Willingboro Township Election District 5,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 6,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 7,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 8,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 9,President,,SAL,Claudia De La Cruz and Karina Garcia,2,0,1,0,1,0
Burlington,Willingboro Township Election District 10,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Willingboro Township Election District 11,President,,SAL,Claudia De La Cruz and Karina Garcia,1,1,0,0,0,0
Burlington,Willingboro Township Election District 12,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 13,President,,SAL,Claudia De La Cruz and Karina Garcia,1,1,0,0,0,0
Burlington,Willingboro Township Election District 14,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 15,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 16,President,,SAL,Claudia De La Cruz and Karina Garcia,2,1,1,0,0,0
Burlington,Willingboro Township Election District 17,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 18,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Willingboro Township Election District 19,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 20,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,0,0,1,0
Burlington,Willingboro Township Election District 21,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 22,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 23,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 24,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Willingboro Township Election District 25,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 26,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Willingboro Township Election District 27,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Willingboro Township Election District 28,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 29,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 30,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 31,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 32,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 33,President,,SAL,Claudia De La Cruz and Karina Garcia,1,0,1,0,0,0
Burlington,Willingboro Township Election District 34,President,,SAL,Claudia De La Cruz and Karina Garcia,1,1,0,0,0,0
Burlington,Willingboro Township Election District 35,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Willingboro Township Election District 36,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Woodland Township Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Wrightstown Borough Election District 1,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Federal 1st CD,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Federal 3rd CD,President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Bass River Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Beverly City (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Bordentown City (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,"Bordentown Township (2,3,6) (Provisional) FD1",President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,"Bordentown Township (1,4,5,7,8) (Provisional) FD2",President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,"Burlington City W1,3,4 (Provisional)",President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Burlington City W2 (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Burlington Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Chesterfield Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Cinnaminson Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Delanco Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Delran Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,2,0,0,0,0,2
Burlington,Eastampton Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Edgewater Park Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Evesham Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Fieldsboro Borough (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,"Florence Township W1, W2 (Provisional)",President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Florence Township W3 (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Hainesport Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Lumberton Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Mansfield Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
Burlington,Maple Shade Township (Provisional),President,,SAL,Claudia De La Cruz and Karina Garcia,0,0,0,0,0,0
