county,municipality,office,district,party,candidate,votes
Bergen,Wallington,U.S. House,9,NSA DID 911,Jeff Boss,31
Bergen,Woodridge,U.S. House,9,Democratic,Bill Pascrell Jr.,2298
Bergen,Woodridge,U.S. House,9,Republican,Hector L. Castillo,1520
Bergen,Woodridge,U.S. House,9,Libertarian Party,Diego Rivera,57
Bergen,Woodridge,U.S. House,9,NSA DID 911,Jeff Boss,19
Bergen,Federal Overseas,U.S. House,9,Democratic,Bill Pascrell Jr.,0
Bergen,Federal Overseas,U.S. House,9,Republican,Hector L. Castillo,0
Bergen,Federal Overseas,U.S. House,9,Libertarian Party,Diego Rivera,0
Bergen,Federal Overseas,U.S. House,9,NSA DID 911,Jeff Boss,0
Hudson,Kearny,U.S. House,9,Democratic,Bill Pascrell Jr.,3331
Hudson,Kearny,U.S. House,9,Republican,Hector L. Castillo,1786
Hudson,Kearny,U.S. House,9,Libertarian Party,Diego Rivera,106
Hudson,Kearny,U.S. House,9,NSA DID 911,Jeff Boss,93
Hudson,Secaucus,U.S. House,9,Democratic,Bill Pascrell Jr.,3666
Hudson,Secaucus,U.S. House,9,Republican,Hector L. Castillo,1858
Hudson,Secaucus,U.S. House,9,Libertarian Party,Diego Rivera,73
Hudson,Secaucus,U.S. House,9,NSA DID 911,Jeff Boss,99
Hudson,Federal Overseas,U.S. House,9,Democratic,Bill Pascrell Jr.,22
Hudson,Federal Overseas,U.S. House,9,Republican,Hector L. Castillo,0
Hudson,Federal Overseas,U.S. House,9,Libertarian Party,Diego Rivera,0
Hudson,Federal Overseas,U.S. House,9,NSA DID 911,Jeff Boss,0
Passaic,Clifton,U.S. House,9,Democratic,Bill Pascrell Jr.,20137
Passaic,Clifton,U.S. House,9,Republican,Hector L. Castillo,8164
Passaic,Clifton,U.S. House,9,Libertarian Party,Diego Rivera,392
Passaic,Clifton,U.S. House,9,NSA DID 911,Jeff Boss,331
Passaic,Haledon,U.S. House,9,Democratic,Bill Pascrell Jr.,2217
Passaic,Haledon,U.S. House,9,Republican,Hector L. Castillo,576
Passaic,Haledon,U.S. House,9,Libertarian Party,Diego Rivera,28
Passaic,Haledon,U.S. House,9,NSA DID 911,Jeff Boss,32
Passaic,Hawthorne,U.S. House,9,Democratic,Bill Pascrell Jr.,4561
Passaic,Hawthorne,U.S. House,9,Republican,Hector L. Castillo,3334
Passaic,Hawthorne,U.S. House,9,Libertarian Party,Diego Rivera,118
Passaic,Hawthorne,U.S. House,9,NSA DID 911,Jeff Boss,64
Passaic,Passaic,U.S. House,9,Democratic,Bill Pascrell Jr.,10629
Passaic,Passaic,U.S. House,9,Republican,Hector L. Castillo,2742
Passaic,Passaic,U.S. House,9,Libertarian Party,Diego Rivera,158
Passaic,Passaic,U.S. House,9,NSA DID 911,Jeff Boss,126
Passaic,Patterson,U.S. House,9,Democratic,Bill Pascrell Jr.,34918
Passaic,Patterson,U.S. House,9,Republican,Hector L. Castillo,3259
Passaic,Patterson,U.S. House,9,Libertarian Party,Diego Rivera,306
Passaic,Patterson,U.S. House,9,NSA DID 911,Jeff Boss,225
Passaic,Prospect Park,U.S. House,9,Democratic,Bill Pascrell Jr.,1728
Passaic,Prospect Park,U.S. House,9,Republican,Hector L. Castillo,349
Passaic,Prospect Park,U.S. House,9,Libertarian Party,Diego Rivera,11
Passaic,Prospect Park,U.S. House,9,NSA DID 911,Jeff Boss,15
Passaic,Federal Overseas,U.S. House,9,Democratic,Bill Pascrell Jr.,0
Passaic,Federal Overseas,U.S. House,9,Republican,Hector L. Castillo,0
Passaic,Federal Overseas,U.S. House,9,Libertarian Party,Diego Rivera,0
Passaic,Federal Overseas,U.S. House,9,NSA DID 911,Jeff Boss,0
Essex,Bloomfield,U.S. House,10,Democratic,Donald M. Payne Jr.,6355
Essex,Bloomfield,U.S. House,10,Republican,David H. Pinckney,1563
Essex,Bloomfield,U.S. House,10,Women of Power,Joanne Miller,176
Essex,Bloomfield,U.S. House,10,New Beginning's,Aaron Walter Fraser,89
Essex,East Orange,U.S. House,10,Democratic,Donald M. Payne Jr.,18619
Essex,East Orange,U.S. House,10,Republican,David H. Pinckney,437
Essex,East Orange,U.S. House,10,Women of Power,Joanne Miller,238
Essex,East Orange,U.S. House,10,New Beginning's,Aaron Walter Fraser,133
Essex,Glen Ridge,U.S. House,10,Democratic,Donald M. Payne Jr.,2424
Essex,Glen Ridge,U.S. House,10,Republican,David H. Pinckney,1080
Essex,Glen Ridge,U.S. House,10,Women of Power,Joanne Miller,64
Essex,Glen Ridge,U.S. House,10,New Beginning's,Aaron Walter Fraser,26
Essex,Irvington,U.S. House,10,Democratic,Donald M. Payne Jr.,14319
Essex,Irvington,U.S. House,10,Republican,David H. Pinckney,397
Essex,Irvington,U.S. House,10,Women of Power,Joanne Miller,97
Essex,Irvington,U.S. House,10,New Beginning's,Aaron Walter Fraser,75
Essex,Maplewood,U.S. House,10,Democratic,Donald M. Payne Jr.,9724
Essex,Maplewood,U.S. House,10,Republican,David H. Pinckney,1385
Essex,Maplewood,U.S. House,10,Women of Power,Joanne Miller,149
Essex,Maplewood,U.S. House,10,New Beginning's,Aaron Walter Fraser,89
Essex,Montclair,U.S. House,10,Democratic,Donald M. Payne Jr.,10481
Essex,Montclair,U.S. House,10,Republican,David H. Pinckney,1433
Essex,Montclair,U.S. House,10,Women of Power,Joanne Miller,177
Essex,Montclair,U.S. House,10,New Beginning's,Aaron Walter Fraser,86
Essex,Newark,U.S. House,10,Democratic,Donald M. Payne Jr.,39074
Essex,Newark,U.S. House,10,Republican,David H. Pinckney,964
Essex,Newark,U.S. House,10,Women of Power,Joanne Miller,616
Essex,Newark,U.S. House,10,New Beginning's,Aaron Walter Fraser,308
Essex,Orange,U.S. House,10,Democratic,Donald M. Payne Jr.,7637
Essex,Orange,U.S. House,10,Republican,David H. Pinckney,322
Essex,Orange,U.S. House,10,Women of Power,Joanne Miller,77
Essex,Orange,U.S. House,10,New Beginning's,Aaron Walter Fraser,46
Essex,South Orange,U.S. House,10,Democratic,Donald M. Payne Jr.,6133
Essex,South Orange,U.S. House,10,Republican,David H. Pinckney,955
Essex,South Orange,U.S. House,10,Women of Power,Joanne Miller,109
Essex,South Orange,U.S. House,10,New Beginning's,Aaron Walter Fraser,31
Essex,West Orange,U.S. House,10,Democratic,Donald M. Payne Jr.,4280
Essex,West Orange,U.S. House,10,Republican,David H. Pinckney,891
Essex,West Orange,U.S. House,10,Women of Power,Joanne Miller,103
Essex,West Orange,U.S. House,10,New Beginning's,Aaron Walter Fraser,59
Essex,Federal Overseas,U.S. House,10,Democratic,Donald M. Payne Jr.,403
Essex,Federal Overseas,U.S. House,10,Republican,David H. Pinckney,36
Essex,Federal Overseas,U.S. House,10,Women of Power,Joanne Miller,10
Essex,Federal Overseas,U.S. House,10,New Beginning's,Aaron Walter Fraser,3
Hudson,Bayonne,U.S. House,10,Democratic,Donald M. Payne Jr.,5150
Hudson,Bayonne,U.S. House,10,Republican,David H. Pinckney,2652
Hudson,Bayonne,U.S. House,10,Women of Power,Joanne Miller,278
Hudson,Bayonne,U.S. House,10,New Beginning's,Aaron Walter Fraser,108
Hudson,Jersey City,U.S. House,10,Democratic,Donald M. Payne Jr.,27373
Hudson,Jersey City,U.S. House,10,Republican,David H. Pinckney,3905
Hudson,Jersey City,U.S. House,10,Women of Power,Joanne Miller,902
Hudson,Jersey City,U.S. House,10,New Beginning's,Aaron Walter Fraser,371
Hudson,Federal Overseas,U.S. House,10,Democratic,Donald M. Payne Jr.,62
Hudson,Federal Overseas,U.S. House,10,Republican,David H. Pinckney,6
Hudson,Federal Overseas,U.S. House,10,Women of Power,Joanne Miller,6
Hudson,Federal Overseas,U.S. House,10,New Beginning's,Aaron Walter Fraser,2
Union,Hillside,U.S. House,10,Democratic,Donald M. Payne Jr.,6437
Union,Hillside,U.S. House,10,Republican,David H. Pinckney,997
Union,Hillside,U.S. House,10,Women of Power,Joanne Miller,78
Union,Hillside,U.S. House,10,New Beginning's,Aaron Walter Fraser,19
Union,Linden,U.S. House,10,Democratic,Donald M. Payne Jr.,9140
Union,Linden,U.S. House,10,Republican,David H. Pinckney,3015
Union,Linden,U.S. House,10,Women of Power,Joanne Miller,221
Union,Linden,U.S. House,10,New Beginning's,Aaron Walter Fraser,111
Union,Rahway,U.S. House,10,Democratic,Donald M. Payne Jr.,7102
Union,Rahway,U.S. House,10,Republican,David H. Pinckney,2473
Union,Rahway,U.S. House,10,Women of Power,Joanne Miller,146
Union,Rahway,U.S. House,10,New Beginning's,Aaron Walter Fraser,60
Union,Roselle,U.S. House,10,Democratic,Donald M. Payne Jr.,6436
Union,Roselle,U.S. House,10,Republican,David H. Pinckney,733
Union,Roselle,U.S. House,10,Women of Power,Joanne Miller,82
Union,Roselle,U.S. House,10,New Beginning's,Aaron Walter Fraser,39
Union,Roselle Park,U.S. House,10,Democratic,Donald M. Payne Jr.,2614
Union,Roselle Park,U.S. House,10,Republican,David H. Pinckney,1727
Union,Roselle Park,U.S. House,10,Women of Power,Joanne Miller,85
Union,Roselle Park,U.S. House,10,New Beginning's,Aaron Walter Fraser,28
Union,Union,U.S. House,10,Democratic,Donald M. Payne Jr.,7093
Union,Union,U.S. House,10,Republican,David H. Pinckney,1479
Union,Union,U.S. House,10,Women of Power,Joanne Miller,105
Union,Union,U.S. House,10,New Beginning's,Aaron Walter Fraser,63
Union,Federal Overseas,U.S. House,10,Democratic,Donald M. Payne Jr.,0
Union,Federal Overseas,U.S. House,10,Republican,David H. Pinckney,0
Union,Federal Overseas,U.S. House,10,Women of Power,Joanne Miller,0
Union,Federal Overseas,U.S. House,10,New Beginning's,Aaron Walter Fraser,0
Essex,Bloomfield,U.S. House,11,Republican,Rodney P. Frelinghuysen,3443
Essex,Bloomfield,U.S. House,11,Democratic,Joseph M. Wenzel,5718
Essex,Bloomfield,U.S. House,11,Financial Independence,Thomas DePasquale,270
Essex,Bloomfield,U.S. House,11,Libertarian Party,Jeff Hetrick,77
Essex,Caldwell,U.S. House,11,Republican,Rodney P. Frelinghuysen,1674
Essex,Caldwell,U.S. House,11,Democratic,Joseph M. Wenzel,1309
Essex,Caldwell,U.S. House,11,Financial Independence,Thomas DePasquale,73
Essex,Caldwell,U.S. House,11,Libertarian Party,Jeff Hetrick,35
Essex,Cedar Grove,U.S. House,11,Republican,Rodney P. Frelinghuysen,3018
Essex,Cedar Grove,U.S. House,11,Democratic,Joseph M. Wenzel,1755
Essex,Cedar Grove,U.S. House,11,Financial Independence,Thomas DePasquale,145
Essex,Cedar Grove,U.S. House,11,Libertarian Party,Jeff Hetrick,43
Essex,Essex Fells,U.S. House,11,Republican,Rodney P. Frelinghuysen,799
Essex,Essex Fells,U.S. House,11,Democratic,Joseph M. Wenzel,306
Essex,Essex Fells,U.S. House,11,Financial Independence,Thomas DePasquale,20
Essex,Essex Fells,U.S. House,11,Libertarian Party,Jeff Hetrick,10
Essex,Fairfield,U.S. House,11,Republican,Rodney P. Frelinghuysen,2357
Essex,Fairfield,U.S. House,11,Democratic,Joseph M. Wenzel,671
Essex,Fairfield,U.S. House,11,Financial Independence,Thomas DePasquale,123
Essex,Fairfield,U.S. House,11,Libertarian Party,Jeff Hetrick,26
Essex,Livingston,U.S. House,11,Republican,Rodney P. Frelinghuysen,6104
Essex,Livingston,U.S. House,11,Democratic,Joseph M. Wenzel,5970
Essex,Livingston,U.S. House,11,Financial Independence,Thomas DePasquale,298
Essex,Livingston,U.S. House,11,Libertarian Party,Jeff Hetrick,78
Essex,Montclair,U.S. House,11,Republican,Rodney P. Frelinghuysen,1284
Essex,Montclair,U.S. House,11,Democratic,Joseph M. Wenzel,4437
Essex,Montclair,U.S. House,11,Financial Independence,Thomas DePasquale,102
Essex,Montclair,U.S. House,11,Libertarian Party,Jeff Hetrick,44
Essex,North Caldwell,U.S. House,11,Republican,Rodney P. Frelinghuysen,1935
Essex,North Caldwell,U.S. House,11,Democratic,Joseph M. Wenzel,1106
Essex,North Caldwell,U.S. House,11,Financial Independence,Thomas DePasquale,56
Essex,North Caldwell,U.S. House,11,Libertarian Party,Jeff Hetrick,17
Essex,Nutley,U.S. House,11,Republican,Rodney P. Frelinghuysen,4998
Essex,Nutley,U.S. House,11,Democratic,Joseph M. Wenzel,4369
Essex,Nutley,U.S. House,11,Financial Independence,Thomas DePasquale,461
Essex,Nutley,U.S. House,11,Libertarian Party,Jeff Hetrick,110
Essex,Roseland,U.S. House,11,Republican,Rodney P. Frelinghuysen,1968
Essex,Roseland,U.S. House,11,Democratic,Joseph M. Wenzel,1127
Essex,Roseland,U.S. House,11,Financial Independence,Thomas DePasquale,81
Essex,Roseland,U.S. House,11,Libertarian Party,Jeff Hetrick,17
Essex,Verona,U.S. House,11,Republican,Rodney P. Frelinghuysen,3192
Essex,Verona,U.S. House,11,Democratic,Joseph M. Wenzel,2837
Essex,Verona,U.S. House,11,Financial Independence,Thomas DePasquale,217
Essex,Verona,U.S. House,11,Libertarian Party,Jeff Hetrick,61
Essex,West Caldwell,U.S. House,11,Republican,Rodney P. Frelinghuysen,3185
Essex,West Caldwell,U.S. House,11,Democratic,Joseph M. Wenzel,1886
Essex,West Caldwell,U.S. House,11,Financial Independence,Thomas DePasquale,135
Essex,West Caldwell,U.S. House,11,Libertarian Party,Jeff Hetrick,27
Essex,West Orange,U.S. House,11,Republican,Rodney P. Frelinghuysen,3595
Essex,West Orange,U.S. House,11,Democratic,Joseph M. Wenzel,7578
Essex,West Orange,U.S. House,11,Financial Independence,Thomas DePasquale,333
Essex,West Orange,U.S. House,11,Libertarian Party,Jeff Hetrick,62
Essex,Federal Overseas,U.S. House,11,Republican,Rodney P. Frelinghuysen,65
Essex,Federal Overseas,U.S. House,11,Democratic,Joseph M. Wenzel,242
Essex,Federal Overseas,U.S. House,11,Financial Independence,Thomas DePasquale,2
Essex,Federal Overseas,U.S. House,11,Libertarian Party,Jeff Hetrick,4
Morris,Boonton Town of,U.S. House,11,Republican,Rodney P. Frelinghuysen,2039
Morris,Boonton Town of,U.S. House,11,Democratic,Joseph M. Wenzel,1503
Morris,Boonton Town of,U.S. House,11,Financial Independence,Thomas DePasquale,37
Morris,Boonton Town of,U.S. House,11,Libertarian Party,Jeff Hetrick,39
Morris,Boonton Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,1654
Morris,Boonton Twp,U.S. House,11,Democratic,Joseph M. Wenzel,656
Morris,Boonton Twp,U.S. House,11,Financial Independence,Thomas DePasquale,26
Morris,Boonton Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,22
Morris,Butler,U.S. House,11,Republican,Rodney P. Frelinghuysen,2058
Morris,Butler,U.S. House,11,Democratic,Joseph M. Wenzel,1056
Morris,Butler,U.S. House,11,Financial Independence,Thomas DePasquale,51
Morris,Butler,U.S. House,11,Libertarian Party,Jeff Hetrick,24
Morris,Chatham Boro,U.S. House,11,Republican,Rodney P. Frelinghuysen,2670
Morris,Chatham Boro,U.S. House,11,Democratic,Joseph M. Wenzel,1820
Morris,Chatham Boro,U.S. House,11,Financial Independence,Thomas DePasquale,23
Morris,Chatham Boro,U.S. House,11,Libertarian Party,Jeff Hetrick,37
Morris,Chatham Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,3716
Morris,Chatham Twp,U.S. House,11,Democratic,Joseph M. Wenzel,1935
Morris,Chatham Twp,U.S. House,11,Financial Independence,Thomas DePasquale,31
Morris,Chatham Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,39
Morris,Denville,U.S. House,11,Republican,Rodney P. Frelinghuysen,5664
Morris,Denville,U.S. House,11,Democratic,Joseph M. Wenzel,2995
Morris,Denville,U.S. House,11,Financial Independence,Thomas DePasquale,78
Morris,Denville,U.S. House,11,Libertarian Party,Jeff Hetrick,93
Morris,East Hanover Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,4193
Morris,East Hanover Twp,U.S. House,11,Democratic,Joseph M. Wenzel,1404
Morris,East Hanover Twp,U.S. House,11,Financial Independence,Thomas DePasquale,50
Morris,East Hanover Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,18
Morris,Florham Park Boro,U.S. House,11,Republican,Rodney P. Frelinghuysen,3619
Morris,Florham Park Boro,U.S. House,11,Democratic,Joseph M. Wenzel,1780
Morris,Florham Park Boro,U.S. House,11,Financial Independence,Thomas DePasquale,43
Morris,Florham Park Boro,U.S. House,11,Libertarian Party,Jeff Hetrick,29
Morris,Hanover Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,5034
Morris,Hanover Twp,U.S. House,11,Democratic,Joseph M. Wenzel,2009
Morris,Hanover Twp,U.S. House,11,Financial Independence,Thomas DePasquale,54
Morris,Hanover Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,46
Morris,Harding Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,1769
Morris,Harding Twp,U.S. House,11,Democratic,Joseph M. Wenzel,513
Morris,Harding Twp,U.S. House,11,Financial Independence,Thomas DePasquale,17
Morris,Harding Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,20
Morris,Jefferson Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,6502
Morris,Jefferson Twp,U.S. House,11,Democratic,Joseph M. Wenzel,2832
Morris,Jefferson Twp,U.S. House,11,Financial Independence,Thomas DePasquale,118
Morris,Jefferson Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,82
Morris,Kinnelon Boro,U.S. House,11,Republican,Rodney P. Frelinghuysen,3820
Morris,Kinnelon Boro,U.S. House,11,Democratic,Joseph M. Wenzel,1480
Morris,Kinnelon Boro,U.S. House,11,Financial Independence,Thomas DePasquale,53
Morris,Kinnelon Boro,U.S. House,11,Libertarian Party,Jeff Hetrick,35
Morris,Lincoln Park Boro,U.S. House,11,Republican,Rodney P. Frelinghuysen,2758
Morris,Lincoln Park Boro,U.S. House,11,Democratic,Joseph M. Wenzel,1628
Morris,Lincoln Park Boro,U.S. House,11,Financial Independence,Thomas DePasquale,49
Morris,Lincoln Park Boro,U.S. House,11,Libertarian Party,Jeff Hetrick,32
Morris,Madison Boro,U.S. House,11,Republican,Rodney P. Frelinghuysen,4175
Morris,Madison Boro,U.S. House,11,Democratic,Joseph M. Wenzel,3106
Morris,Madison Boro,U.S. House,11,Financial Independence,Thomas DePasquale,51
Morris,Madison Boro,U.S. House,11,Libertarian Party,Jeff Hetrick,63
Morris,Mendham Boro,U.S. House,11,Republican,Rodney P. Frelinghuysen,1888
Morris,Mendham Boro,U.S. House,11,Democratic,Joseph M. Wenzel,821
Morris,Mendham Boro,U.S. House,11,Financial Independence,Thomas DePasquale,19
Morris,Mendham Boro,U.S. House,11,Libertarian Party,Jeff Hetrick,27
Morris,Mendham Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,2293
Morris,Mendham Twp,U.S. House,11,Democratic,Joseph M. Wenzel,1050
Morris,Mendham Twp,U.S. House,11,Financial Independence,Thomas DePasquale,18
Morris,Mendham Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,24
Morris,Montville Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,7100
Morris,Montville Twp,U.S. House,11,Democratic,Joseph M. Wenzel,3400
Morris,Montville Twp,U.S. House,11,Financial Independence,Thomas DePasquale,98
Morris,Montville Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,75
Morris,Morris Plains Boro,U.S. House,11,Republican,Rodney P. Frelinghuysen,1885
Morris,Morris Plains Boro,U.S. House,11,Democratic,Joseph M. Wenzel,1090
Morris,Morris Plains Boro,U.S. House,11,Financial Independence,Thomas DePasquale,33
Morris,Morris Plains Boro,U.S. House,11,Libertarian Party,Jeff Hetrick,26
Morris,Morris Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,7029
Morris,Morris Twp,U.S. House,11,Democratic,Joseph M. Wenzel,4880
Morris,Morris Twp,U.S. House,11,Financial Independence,Thomas DePasquale,77
Morris,Morris Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,142
Morris,Morristown,U.S. House,11,Republican,Rodney P. Frelinghuysen,2795
Morris,Morristown,U.S. House,11,Democratic,Joseph M. Wenzel,3561
Morris,Morristown,U.S. House,11,Financial Independence,Thomas DePasquale,65
Morris,Morristown,U.S. House,11,Libertarian Party,Jeff Hetrick,67
Morris,Mountain Lakes,U.S. House,11,Republican,Rodney P. Frelinghuysen,1436
Morris,Mountain Lakes,U.S. House,11,Democratic,Joseph M. Wenzel,855
Morris,Mountain Lakes,U.S. House,11,Financial Independence,Thomas DePasquale,18
Morris,Mountain Lakes,U.S. House,11,Libertarian Party,Jeff Hetrick,19
Morris,Parsippany-Troy Hills,U.S. House,11,Republican,Rodney P. Frelinghuysen,11753
Morris,Parsippany-Troy Hills,U.S. House,11,Democratic,Joseph M. Wenzel,8907
Morris,Parsippany-Troy Hills,U.S. House,11,Financial Independence,Thomas DePasquale,224
Morris,Parsippany-Troy Hills,U.S. House,11,Libertarian Party,Jeff Hetrick,170
Morris,Pequannock Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,5292
Morris,Pequannock Twp,U.S. House,11,Democratic,Joseph M. Wenzel,2528
Morris,Pequannock Twp,U.S. House,11,Financial Independence,Thomas DePasquale,86
Morris,Pequannock Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,55
Morris,Randolph Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,7433
Morris,Randolph Twp,U.S. House,11,Democratic,Joseph M. Wenzel,4631
Morris,Randolph Twp,U.S. House,11,Financial Independence,Thomas DePasquale,113
Morris,Randolph Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,87
Morris,Riverdale Boro,U.S. House,11,Republican,Rodney P. Frelinghuysen,1303
Morris,Riverdale Boro,U.S. House,11,Democratic,Joseph M. Wenzel,626
Morris,Riverdale Boro,U.S. House,11,Financial Independence,Thomas DePasquale,23
Morris,Riverdale Boro,U.S. House,11,Libertarian Party,Jeff Hetrick,17
Morris,Rockaway Boro,U.S. House,11,Republican,Rodney P. Frelinghuysen,1750
Morris,Rockaway Boro,U.S. House,11,Democratic,Joseph M. Wenzel,937
Morris,Rockaway Boro,U.S. House,11,Financial Independence,Thomas DePasquale,38
Morris,Rockaway Boro,U.S. House,11,Libertarian Party,Jeff Hetrick,27
Morris,Rockaway Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,7437
Morris,Rockaway Twp,U.S. House,11,Democratic,Joseph M. Wenzel,4248
Morris,Rockaway Twp,U.S. House,11,Financial Independence,Thomas DePasquale,139
Morris,Rockaway Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,103
Morris,Victory Gardens Boro,U.S. House,11,Republican,Rodney P. Frelinghuysen,77
Morris,Victory Gardens Boro,U.S. House,11,Democratic,Joseph M. Wenzel,178
Morris,Victory Gardens Boro,U.S. House,11,Financial Independence,Thomas DePasquale,7
Morris,Victory Gardens Boro,U.S. House,11,Libertarian Party,Jeff Hetrick,6
Morris,Federal Overseas,U.S. House,11,Republican,Rodney P. Frelinghuysen,85
Morris,Federal Overseas,U.S. House,11,Democratic,Joseph M. Wenzel,353
Morris,Federal Overseas,U.S. House,11,Financial Independence,Thomas DePasquale,1
Morris,Federal Overseas,U.S. House,11,Libertarian Party,Jeff Hetrick,4
Passaic,Bloomingdale,U.S. House,11,Republican,Rodney P. Frelinghuysen,1964
Passaic,Bloomingdale,U.S. House,11,Democratic,Joseph M. Wenzel,1277
Passaic,Bloomingdale,U.S. House,11,Financial Independence,Thomas DePasquale,127
Passaic,Bloomingdale,U.S. House,11,Libertarian Party,Jeff Hetrick,66
Passaic,Little Falls,U.S. House,11,Republican,Rodney P. Frelinghuysen,2696
Passaic,Little Falls,U.S. House,11,Democratic,Joseph M. Wenzel,2544
Passaic,Little Falls,U.S. House,11,Financial Independence,Thomas DePasquale,200
Passaic,Little Falls,U.S. House,11,Libertarian Party,Jeff Hetrick,58
Passaic,North Haledon,U.S. House,11,Republican,Rodney P. Frelinghuysen,2773
Passaic,North Haledon,U.S. House,11,Democratic,Joseph M. Wenzel,1236
Passaic,North Haledon,U.S. House,11,Financial Independence,Thomas DePasquale,125
Passaic,North Haledon,U.S. House,11,Libertarian Party,Jeff Hetrick,38
Passaic,Pompton Lakes,U.S. House,11,Republican,Rodney P. Frelinghuysen,2593
Passaic,Pompton Lakes,U.S. House,11,Democratic,Joseph M. Wenzel,1683
Passaic,Pompton Lakes,U.S. House,11,Financial Independence,Thomas DePasquale,210
Passaic,Pompton Lakes,U.S. House,11,Libertarian Party,Jeff Hetrick,61
Passaic,Totowa,U.S. House,11,Republican,Rodney P. Frelinghuysen,2975
Passaic,Totowa,U.S. House,11,Democratic,Joseph M. Wenzel,1387
Passaic,Totowa,U.S. House,11,Financial Independence,Thomas DePasquale,187
Passaic,Totowa,U.S. House,11,Libertarian Party,Jeff Hetrick,42
Passaic,Wanaque,U.S. House,11,Republican,Rodney P. Frelinghuysen,2657
Passaic,Wanaque,U.S. House,11,Democratic,Joseph M. Wenzel,1802
Passaic,Wanaque,U.S. House,11,Financial Independence,Thomas DePasquale,195
Passaic,Wanaque,U.S. House,11,Libertarian Party,Jeff Hetrick,86
Passaic,Wayne,U.S. House,11,Republican,Rodney P. Frelinghuysen,13281
Passaic,Wayne,U.S. House,11,Democratic,Joseph M. Wenzel,8582
Passaic,Wayne,U.S. House,11,Financial Independence,Thomas DePasquale,980
Passaic,Wayne,U.S. House,11,Libertarian Party,Jeff Hetrick,248
Passaic,Woodland Park,U.S. House,11,Republican,Rodney P. Frelinghuysen,2361
Passaic,Woodland Park,U.S. House,11,Democratic,Joseph M. Wenzel,2408
Passaic,Woodland Park,U.S. House,11,Financial Independence,Thomas DePasquale,263
Passaic,Woodland Park,U.S. House,11,Libertarian Party,Jeff Hetrick,56
Passaic,Federal Overseas,U.S. House,11,Republican,Rodney P. Frelinghuysen,0
Passaic,Federal Overseas,U.S. House,11,Democratic,Joseph M. Wenzel,0
Passaic,Federal Overseas,U.S. House,11,Financial Independence,Thomas DePasquale,0
Passaic,Federal Overseas,U.S. House,11,Libertarian Party,Jeff Hetrick,0
Sussex,Byram Twp,U.S. House,11,Republican,Rodney P. Frelinghuysen,3021
Sussex,Byram Twp,U.S. House,11,Democratic,Joseph M. Wenzel,1176
Sussex,Byram Twp,U.S. House,11,Financial Independence,Thomas DePasquale,131
Sussex,Byram Twp,U.S. House,11,Libertarian Party,Jeff Hetrick,141
Sussex,Hopatcong,U.S. House,11,Republican,Rodney P. Frelinghuysen,4300
Sussex,Hopatcong,U.S. House,11,Democratic,Joseph M. Wenzel,2019
Sussex,Hopatcong,U.S. House,11,Financial Independence,Thomas DePasquale,296
Sussex,Hopatcong,U.S. House,11,Libertarian Party,Jeff Hetrick,252
Sussex,Ogdensburg,U.S. House,11,Republican,Rodney P. Frelinghuysen,744
Sussex,Ogdensburg,U.S. House,11,Democratic,Joseph M. Wenzel,293
Sussex,Ogdensburg,U.S. House,11,Financial Independence,Thomas DePasquale,40
Sussex,Ogdensburg,U.S. House,11,Libertarian Party,Jeff Hetrick,43
Sussex,Sparta,U.S. House,11,Republican,Rodney P. Frelinghuysen,7009
Sussex,Sparta,U.S. House,11,Democratic,Joseph M. Wenzel,3021
Sussex,Sparta,U.S. House,11,Financial Independence,Thomas DePasquale,270
Sussex,Sparta,U.S. House,11,Libertarian Party,Jeff Hetrick,294
Sussex,Stanhope,U.S. House,11,Republican,Rodney P. Frelinghuysen,1072
Sussex,Stanhope,U.S. House,11,Democratic,Joseph M. Wenzel,604
Sussex,Stanhope,U.S. House,11,Financial Independence,Thomas DePasquale,76
Sussex,Stanhope,U.S. House,11,Libertarian Party,Jeff Hetrick,51
Sussex,Federal Overseas,U.S. House,11,Republican,Rodney P. Frelinghuysen,9
